SESSIONID,USERID,REQUESTMONTH,REQUESTEDURL,lat,lon
1244340,1244340,3,h:248813,47.6062095,-122.3320708
1020462,1020462,1,h:21948,28.5494447,-81.7728543
1020462,1020462,1,h:12004,28.5494447,-81.7728543
1270118,1270118,1,h:7284,40.7143528,-74.0059731
1020462,1020462,1,h:11901,28.5494447,-81.7728543
1020462,1020462,1,h:12004,28.5494447,-81.7728543
1020462,1020462,1,h:2297,28.5494447,-81.7728543
1020462,1020462,1,h:29488,28.5494447,-81.7728543
1244340,1244340,1,h:248813,47.6062095,-122.3320708
1020462,1020462,3,h:29488,28.5494447,-81.7728543
1032059,1032059,1,h:9310,32.96179,-96.8291685
1361144,1361144,1,h:11138,38.7833333,-90.5166667
1032059,1032059,1,h:60,32.96179,-96.8291685
1249014,1249014,3,h:11195,42.1539141,-88.1361888
1020462,1020462,3,h:21948,28.5494447,-81.7728543
1270118,1270118,1,h:50722,40.7143528,-74.0059731
1249014,1249014,3,h:2964,42.1539141,-88.1361888
1032059,1032059,1,h:60,32.96179,-96.8291685
1032059,1032059,1,h:9310,32.96179,-96.8291685
1361144,1361144,1,h:25610,38.7833333,-90.5166667
1020462,1020462,3,h:60,28.5494447,-81.7728543
1032059,1032059,1,h:9310,32.96179,-96.8291685
1249014,1249014,1,h:11195,42.1539141,-88.1361888
1249014,1249014,3,h:11195,42.1539141,-88.1361888
1244340,1244340,3,h:248813,47.6062095,-122.3320708
1020462,1020462,3,h:5222,28.5494447,-81.7728543
1020462,1020462,3,h:7620,28.5494447,-81.7728543
1361144,1361144,3,h:68691,38.7833333,-90.5166667
1020462,1020462,3,h:29488,28.5494447,-81.7728543
1244340,1244340,3,h:248813,47.6062095,-122.3320708
1270118,1270118,3,h:7284,40.7143528,-74.0059731
1020462,1020462,4,h:29488,28.5494447,-81.7728543
1020462,1020462,4,h:7489,28.5494447,-81.7728543
1244340,1244340,4,h:248813,47.6062095,-122.3320708
1020462,1020462,4,h:198970,28.5494447,-81.7728543
1020462,1020462,4,h:404717,28.5494447,-81.7728543
1150505,1150505,4,h:2964,40.7281575,-74.0776417
1027130,1027130,12,h:32163,32.802955,-96.769923
1324056,1324056,12,h:3104,39.952335,-75.163789
1200447,1200447,12,h:197615,30.267153,-97.7430608
1200447,1200447,12,h:9751,30.267153,-97.7430608
1217950,1217950,12,h:9822,28.6849237,-106.1025793
1027130,1027130,12,h:9310,32.802955,-96.769923
1027130,1027130,12,h:2297,32.802955,-96.769923
1217950,1217950,12,h:33707,28.6849237,-106.1025793
1027130,1027130,12,h:32163,32.802955,-96.769923
1027130,1027130,12,h:207705,32.802955,-96.769923
1217950,1217950,12,h:63728,28.6849237,-106.1025793
1027130,1027130,12,h:9310,32.802955,-96.769923
1027130,1027130,3,h:9310,32.802955,-96.769923
1217950,1217950,12,h:9822,28.6849237,-106.1025793
1623078,1623078,12,h:4432,40.740389,-73.983385
1027130,1027130,12,h:9310,32.802955,-96.769923
1027130,1027130,12,h:2297,32.802955,-96.769923
1027130,1027130,12,h:9310,32.802955,-96.769923
1027130,1027130,12,h:64,32.802955,-96.769923
1027130,1027130,12,h:10326,32.802955,-96.769923
1027130,1027130,3,h:7284,32.802955,-96.769923
1027130,1027130,12,h:64,32.802955,-96.769923
1027130,1027130,12,h:32163,32.802955,-96.769923
1027130,1027130,12,h:23558,32.802955,-96.769923
1027130,1027130,12,h:31710,32.802955,-96.769923
1027130,1027130,12,h:32163,32.802955,-96.769923
1027130,1027130,12,h:9310,32.802955,-96.769923
1221263,1221263,3,h:60,41.8781136,-87.6297982
1027130,1027130,1,h:9310,32.802955,-96.769923
1027130,1027130,3,h:9310,32.802955,-96.769923
1221263,1221263,3,h:11195,41.8781136,-87.6297982
1200447,1200447,3,h:9310,30.267153,-97.7430608
1027130,1027130,3,h:9310,32.802955,-96.769923
1221263,1221263,1,h:151244,41.8781136,-87.6297982
1324056,1324056,1,h:4084,39.952335,-75.163789
1027130,1027130,3,h:9310,32.802955,-96.769923
1027130,1027130,3,h:4202,32.802955,-96.769923
1221263,1221263,3,h:3570,41.8781136,-87.6297982
1027130,1027130,3,h:1131917,32.802955,-96.769923
1027130,1027130,3,h:9310,32.802955,-96.769923
1027130,1027130,3,h:9310,32.802955,-96.769923
1623078,1623078,3,h:54273,40.740389,-73.983385
1623078,1623078,3,h:34645,40.740389,-73.983385
1027130,1027130,3,h:9310,32.802955,-96.769923
1027130,1027130,3,h:7284,32.802955,-96.769923
1027130,1027130,3,h:9310,32.802955,-96.769923
1200447,1200447,4,h:9310,30.267153,-97.7430608
1324056,1324056,4,h:4084,39.952335,-75.163789
1200447,1200447,4,h:11195,30.267153,-97.7430608
1217950,1217950,4,h:2964,28.6849237,-106.1025793
1217950,1217950,4,h:23558,28.6849237,-106.1025793
1623078,1623078,4,h:599155,40.740389,-73.983385
1027130,1027130,4,h:9310,32.802955,-96.769923
1324056,1324056,4,h:4432,39.952335,-75.163789
1027130,1027130,4,h:1131917,32.802955,-96.769923
1623078,1623078,4,h:103165,40.740389,-73.983385
1324056,1324056,4,h:4432,39.952335,-75.163789
1027130,1027130,4,h:9310,32.802955,-96.769923
1200447,1200447,4,h:9310,30.267153,-97.7430608
1027130,1027130,4,h:138863,32.802955,-96.769923
1226647,1226647,12,h:1193,44.9799654,-93.2638361
1219988,1219988,12,h:43893,-37.8131869,144.9629796
1026205,1026205,12,h:11138,41.8781136,-87.6297982
1026205,1026205,12,h:28304,41.8781136,-87.6297982
1219988,1219988,12,h:5222,-37.8131869,144.9629796
1219988,1219988,12,h:11195,-37.8131869,144.9629796
1193218,1193218,3,h:60,48.1391265,11.5801863
1026205,1026205,12,h:37431,41.8781136,-87.6297982
1219988,1219988,12,h:594,-37.8131869,144.9629796
1219988,1219988,12,h:237582,-37.8131869,144.9629796
1193218,1193218,3,h:5222,48.1391265,11.5801863
1219988,1219988,12,h:11195,-37.8131869,144.9629796
1026205,1026205,12,h:305983,41.8781136,-87.6297982
1219988,1219988,12,h:5222,-37.8131869,144.9629796
1226647,1226647,12,h:11745,44.9799654,-93.2638361
1026205,1026205,12,h:37431,41.8781136,-87.6297982
1219988,1219988,12,h:67667,-37.8131869,144.9629796
1219988,1219988,12,h:9822,-37.8131869,144.9629796
1685069,1685069,12,h:5222,-0.3012262,36.5229641
1685069,1685069,12,h:7489,-0.3012262,36.5229641
1026205,1026205,12,h:37431,41.8781136,-87.6297982
1017976,1017976,3,h:11138,46.247847,-63.12021
1131643,1131643,1,h:62528,40.9806535,-73.6837399
1131643,1131643,1,h:2297,40.9806535,-73.6837399
1131643,1131643,1,h:60,40.9806535,-73.6837399
1226647,1226647,1,h:5341,44.9799654,-93.2638361
1131643,1131643,1,h:28017,40.9806535,-73.6837399
1131643,1131643,1,h:420054,40.9806535,-73.6837399
1110020,1110020,12,h:60,36.8612966,-76.2798893
1131643,1131643,1,h:29137,40.9806535,-73.6837399
1026205,1026205,1,h:37431,41.8781136,-87.6297982
1685069,1685069,1,h:5222,-0.3012262,36.5229641
1226647,1226647,1,h:2924,44.9799654,-93.2638361
1685069,1685069,3,h:5222,-0.3012262,36.5229641
1685069,1685069,1,h:21948,-0.3012262,36.5229641
1226647,1226647,1,h:64,44.9799654,-93.2638361
1131643,1131643,1,h:28017,40.9806535,-73.6837399
1685069,1685069,1,h:21948,-0.3012262,36.5229641
1685069,1685069,1,h:5222,-0.3012262,36.5229641
1226647,1226647,1,h:64,44.9799654,-93.2638361
1131643,1131643,1,h:62528,40.9806535,-73.6837399
1193218,1193218,3,h:5222,48.1391265,11.5801863
1017976,1017976,3,h:480,46.247847,-63.12021
1193218,1193218,3,h:154703,48.1391265,11.5801863
1017976,1017976,3,h:60,46.247847,-63.12021
1017976,1017976,3,h:157497,46.247847,-63.12021
1017976,1017976,3,h:7620,46.247847,-63.12021
1193218,1193218,3,h:20073,48.1391265,11.5801863
1277314,1277314,3,h:496694,39.9508733,-86.261937
1277314,1277314,4,h:588608,39.9508733,-86.261937
1277314,1277314,4,h:588608,39.9508733,-86.261937
1277314,1277314,4,h:588608,39.9508733,-86.261937
1277314,1277314,4,h:176176,39.9508733,-86.261937
1017976,1017976,4,h:11899,46.247847,-63.12021
1193218,1193218,4,h:5222,48.1391265,11.5801863
1277314,1277314,4,h:588608,39.9508733,-86.261937
1017976,1017976,4,h:23558,46.247847,-63.12021
1277314,1277314,4,h:588608,39.9508733,-86.261937
1340701,1340701,12,h:325056,40.7143528,-74.0059731
1110020,1110020,12,h:31710,36.8612966,-76.2798893
1107647,1107647,12,h:130576,47.6062095,-122.3320708
1023186,1023186,12,h:213965,33.7458511,-117.826166
1107647,1107647,12,h:4202,47.6062095,-122.3320708
1177821,1177821,12,h:26987,37.629349,-122.400087
1023186,1023186,12,h:451536,33.7458511,-117.826166
1107647,1107647,12,h:21948,47.6062095,-122.3320708
1107647,1107647,12,h:7491,47.6062095,-122.3320708
1110020,1110020,12,h:20073,36.8612966,-76.2798893
1023186,1023186,12,h:802,33.7458511,-117.826166
1023186,1023186,12,h:1016,33.7458511,-117.826166
1110020,1110020,12,h:7620,36.8612966,-76.2798893
1340701,1340701,12,h:3317,40.7143528,-74.0059731
1177821,1177821,3,h:5222,37.629349,-122.400087
1177821,1177821,3,h:11195,37.629349,-122.400087
1110020,1110020,1,h:60,36.8612966,-76.2798893
1110020,1110020,1,h:2297,36.8612966,-76.2798893
1107647,1107647,1,h:7491,47.6062095,-122.3320708
1340701,1340701,1,h:49881,40.7143528,-74.0059731
1340701,1340701,1,h:1248,40.7143528,-74.0059731
1340701,1340701,1,h:28193,40.7143528,-74.0059731
1110020,1110020,1,h:31710,36.8612966,-76.2798893
1177821,1177821,4,h:5222,37.629349,-122.400087
1023186,1023186,4,h:4432,33.7458511,-117.826166
1023186,1023186,4,h:64,33.7458511,-117.826166
1110020,1110020,4,h:11138,36.8612966,-76.2798893
1177821,1177821,4,h:25208,37.629349,-122.400087
1075162,1075162,12,h:3318,40.7143528,-74.0059731
1092975,1092975,12,h:18425,37.6940973,-122.0863522
1232385,1232385,12,h:31710,27.949436,-82.4651441
1035912,1035912,12,h:103165,38.8462236,-77.3063733
1045295,1045295,12,h:538786,40.715972,-74.001437
1092975,1092975,3,h:3104,37.6940973,-122.0863522
1035912,1035912,12,h:4432,38.8462236,-77.3063733
1092975,1092975,12,h:18425,37.6940973,-122.0863522
1259085,1259085,3,h:7620,38.9716689,-95.2352501
1035912,1035912,12,h:207186,38.8462236,-77.3063733
1045295,1045295,12,h:9822,40.715972,-74.001437
1259085,1259085,12,h:507011,38.9716689,-95.2352501
1045295,1045295,12,h:2297,40.715972,-74.001437
1092975,1092975,12,h:295226,37.6940973,-122.0863522
1035912,1035912,12,h:13909,38.8462236,-77.3063733
1045295,1045295,12,h:7489,40.715972,-74.001437
1092975,1092975,12,h:18425,37.6940973,-122.0863522
1045295,1045295,12,h:17720,40.715972,-74.001437
1040518,1040518,12,h:4432,33.4941704,-111.9260519
1040518,1040518,12,h:16436,33.4941704,-111.9260519
1259085,1259085,3,h:268685,38.9716689,-95.2352501
1226452,1226452,3,h:390,37.8043722,-122.2708026
1045295,1045295,1,h:280373,40.715972,-74.001437
1040518,1040518,1,h:119498,33.4941704,-111.9260519
1045295,1045295,1,h:3909,40.715972,-74.001437
1232385,1232385,1,h:39814,27.949436,-82.4651441
1259085,1259085,1,h:9310,38.9716689,-95.2352501
1232385,1232385,1,h:7620,27.949436,-82.4651441
1232385,1232385,1,h:7620,27.949436,-82.4651441
1232385,1232385,1,h:39814,27.949436,-82.4651441
1232385,1232385,1,h:5222,27.949436,-82.4651441
1232385,1232385,1,h:64,27.949436,-82.4651441
1259085,1259085,1,h:7491,38.9716689,-95.2352501
1232385,1232385,1,h:31710,27.949436,-82.4651441
1226452,1226452,3,h:25208,37.8043722,-122.2708026
1259085,1259085,1,h:7491,38.9716689,-95.2352501
1226452,1226452,3,h:60,37.8043722,-122.2708026
1092975,1092975,1,h:295226,37.6940973,-122.0863522
1259085,1259085,1,h:11195,38.9716689,-95.2352501
1232385,1232385,1,h:64,27.949436,-82.4651441
1232385,1232385,1,h:5222,27.949436,-82.4651441
1075162,1075162,3,h:7491,40.7143528,-74.0059731
1075162,1075162,3,h:3317,40.7143528,-74.0059731
1232385,1232385,3,h:31710,27.949436,-82.4651441
1232385,1232385,3,h:2297,27.949436,-82.4651441
1040518,1040518,3,h:217548,33.4941704,-111.9260519
1226452,1226452,3,h:60,37.8043722,-122.2708026
1259085,1259085,3,h:5222,38.9716689,-95.2352501
1075162,1075162,3,h:7620,40.7143528,-74.0059731
1075162,1075162,3,h:7491,40.7143528,-74.0059731
1226452,1226452,3,h:562,37.8043722,-122.2708026
1259085,1259085,3,h:5222,38.9716689,-95.2352501
1259085,1259085,3,h:7620,38.9716689,-95.2352501
1092975,1092975,3,h:5222,37.6940973,-122.0863522
1040518,1040518,4,h:802636,33.4941704,-111.9260519
1040518,1040518,4,h:67942,33.4941704,-111.9260519
1092975,1092975,4,h:14094,37.6940973,-122.0863522
1232385,1232385,4,h:32679,27.949436,-82.4651441
1259085,1259085,4,h:11195,38.9716689,-95.2352501
1035912,1035912,4,h:4432,38.8462236,-77.3063733
1035912,1035912,4,h:54552,38.8462236,-77.3063733
1040518,1040518,4,h:5446,33.4941704,-111.9260519
1259085,1259085,4,h:280373,38.9716689,-95.2352501
1051613,1051613,12,h:7620,40.7607793,-111.8910474
1223592,1223592,12,h:9640,40.7143528,-74.0059731
1051613,1051613,12,h:21948,40.7607793,-111.8910474
1223592,1223592,12,h:2063,40.7143528,-74.0059731
1093353,1093353,12,h:10713,26.226688,-80.20632
1223789,1223789,12,h:8732,40.1842688,-75.5379639
1088831,1088831,12,h:64,43.001143,-84.5591521
1088831,1088831,12,h:892634,43.001143,-84.5591521
1306703,1306703,12,h:361792,43.0389025,-87.9064736
1058352,1058352,12,h:2458,30.444112,-84.289633
1093353,1093353,12,h:306516,26.226688,-80.20632
1165312,1165312,3,h:50547,41.6000317,-87.9381112
1306703,1306703,12,h:4760,43.0389025,-87.9064736
1109126,1109126,12,h:161227,49.248523,-123.1088
1058352,1058352,12,h:7620,30.444112,-84.289633
1058352,1058352,12,h:32163,30.444112,-84.289633
1691481,1691481,12,h:32679,26.0112014,-80.1494901
1691481,1691481,12,h:7489,26.0112014,-80.1494901
1058352,1058352,12,h:2458,30.444112,-84.289633
1223592,1223592,12,h:2964,40.7143528,-74.0059731
1093353,1093353,12,h:318472,26.226688,-80.20632
1223592,1223592,12,h:25610,40.7143528,-74.0059731
1093353,1093353,12,h:86240,26.226688,-80.20632
1058352,1058352,12,h:2458,30.444112,-84.289633
1691481,1691481,12,h:32679,26.0112014,-80.1494901
1691481,1691481,12,h:2297,26.0112014,-80.1494901
1093353,1093353,12,h:2429,26.226688,-80.20632
1223789,1223789,12,h:819,40.1842688,-75.5379639
1000146,1000146,12,h:451931,42.038765,-88.047439
1088831,1088831,1,h:318048,43.001143,-84.5591521
1165312,1165312,1,h:23558,41.6000317,-87.9381112
1223789,1223789,1,h:819,40.1842688,-75.5379639
1016473,1016473,1,h:16436,43.0389025,-87.9064736
1016473,1016473,1,h:15889,43.0389025,-87.9064736
1109126,1109126,1,h:5222,49.248523,-123.1088
1016473,1016473,1,h:4202,43.0389025,-87.9064736
1016473,1016473,1,h:179717,43.0389025,-87.9064736
1165312,1165312,1,h:68301,41.6000317,-87.9381112
1058352,1058352,1,h:2458,30.444112,-84.289633
1691481,1691481,1,h:60,26.0112014,-80.1494901
1691481,1691481,1,h:9310,26.0112014,-80.1494901
1088831,1088831,1,h:11195,43.001143,-84.5591521
1088831,1088831,1,h:9751,43.001143,-84.5591521
1088831,1088831,1,h:9751,43.001143,-84.5591521
1165312,1165312,1,h:28304,41.6000317,-87.9381112
1306703,1306703,1,h:244675,43.0389025,-87.9064736
1691481,1691481,1,h:32679,26.0112014,-80.1494901
1109126,1109126,3,h:15888,49.248523,-123.1088
1306703,1306703,1,h:244675,43.0389025,-87.9064736
1016473,1016473,1,h:11195,43.0389025,-87.9064736
1088831,1088831,1,h:11195,43.001143,-84.5591521
1223592,1223592,1,h:2063,40.7143528,-74.0059731
1165312,1165312,1,h:61539,41.6000317,-87.9381112
1223789,1223789,3,h:819,40.1842688,-75.5379639
1109126,1109126,3,h:5222,49.248523,-123.1088
1223789,1223789,3,h:259589,40.1842688,-75.5379639
1051613,1051613,3,h:21948,40.7607793,-111.8910474
1051613,1051613,4,h:2297,40.7607793,-111.8910474
1000146,1000146,4,h:60,42.038765,-88.047439
1000146,1000146,4,h:154352,42.038765,-88.047439
1109126,1109126,4,h:5222,49.248523,-123.1088
1051613,1051613,4,h:21948,40.7607793,-111.8910474
1109126,1109126,4,h:15888,49.248523,-123.1088
1000146,1000146,4,h:25208,42.038765,-88.047439
1000146,1000146,4,h:555648,42.038765,-88.047439
1223789,1223789,4,h:259589,40.1842688,-75.5379639
1046169,1046169,12,h:230979,33.5386523,-112.1859866
1697137,1697137,12,h:2297,42.9956397,-71.4547891
1361164,1361164,12,h:32679,43.0389025,-87.9064736
1190074,1190074,12,h:6345,37.798577,-122.4246535
1190074,1190074,12,h:3317,37.798577,-122.4246535
1190074,1190074,12,h:5834,37.798577,-122.4246535
1290414,1290414,12,h:357737,37.3541079,-121.9552356
1361164,1361164,12,h:64060,43.0389025,-87.9064736
1221414,1221414,12,h:11138,39.6041667,-105.9480556
1221414,1221414,12,h:9310,39.6041667,-105.9480556
1221414,1221414,12,h:62528,39.6041667,-105.9480556
1221414,1221414,12,h:86840,39.6041667,-105.9480556
1361164,1361164,12,h:7489,43.0389025,-87.9064736
1221414,1221414,12,h:2297,39.6041667,-105.9480556
1361164,1361164,12,h:16436,43.0389025,-87.9064736
1046169,1046169,12,h:4432,33.5386523,-112.1859866
1221414,1221414,12,h:9310,39.6041667,-105.9480556
1361164,1361164,12,h:11138,43.0389025,-87.9064736
1290414,1290414,12,h:107670,37.3541079,-121.9552356
1361164,1361164,12,h:16436,43.0389025,-87.9064736
1697137,1697137,12,h:2297,42.9956397,-71.4547891
1696866,1696866,12,h:7491,47.9128756,-122.0981848
1697137,1697137,12,h:2297,42.9956397,-71.4547891
1696866,1696866,12,h:2297,47.9128756,-122.0981848
1696866,1696866,12,h:2297,47.9128756,-122.0981848
1697137,1697137,12,h:2297,42.9956397,-71.4547891
1697137,1697137,12,h:11138,42.9956397,-71.4547891
1361164,1361164,12,h:64,43.0389025,-87.9064736
1361164,1361164,12,h:5222,43.0389025,-87.9064736
1190074,1190074,1,h:48881,37.798577,-122.4246535
1014541,1014541,1,h:10936,40.715972,-74.001437
1020845,1020845,1,h:227593,40.715972,-74.001437
1046169,1046169,1,h:60,33.5386523,-112.1859866
1290414,1290414,1,h:39814,37.3541079,-121.9552356
1290414,1290414,1,h:60,37.3541079,-121.9552356
1290414,1290414,1,h:28192,37.3541079,-121.9552356
1696866,1696866,1,h:2297,47.9128756,-122.0981848
1014541,1014541,1,h:48643,40.715972,-74.001437
1190074,1190074,1,h:48881,37.798577,-122.4246535
1290414,1290414,1,h:221333,37.3541079,-121.9552356
1100992,1100992,3,h:11138,39.8366528,-105.0372046
1696866,1696866,1,h:2297,47.9128756,-122.0981848
1190074,1190074,1,h:48881,37.798577,-122.4246535
1190074,1190074,1,h:48881,37.798577,-122.4246535
1290414,1290414,1,h:60,37.3541079,-121.9552356
1190074,1190074,1,h:48881,37.798577,-122.4246535
1014541,1014541,3,h:10936,40.715972,-74.001437
1014541,1014541,3,h:10936,40.715972,-74.001437
1100992,1100992,3,h:11138,39.8366528,-105.0372046
1046169,1046169,3,h:230979,33.5386523,-112.1859866
1014541,1014541,3,h:48643,40.715972,-74.001437
1020845,1020845,3,h:7284,40.715972,-74.001437
1020845,1020845,3,h:2297,40.715972,-74.001437
1234606,1234606,3,h:46717,39.2903848,-76.6121893
1100992,1100992,3,h:11138,39.8366528,-105.0372046
1046169,1046169,3,h:54377,33.5386523,-112.1859866
1046169,1046169,3,h:62118,33.5386523,-112.1859866
1020845,1020845,3,h:92049,40.715972,-74.001437
1020845,1020845,3,h:122945,40.715972,-74.001437
1046169,1046169,4,h:96344,33.5386523,-112.1859866
1234606,1234606,4,h:70567,39.2903848,-76.6121893
1234606,1234606,4,h:688578,39.2903848,-76.6121893
1234606,1234606,4,h:60,39.2903848,-76.6121893
1234606,1234606,4,h:46717,39.2903848,-76.6121893
1100992,1100992,4,h:11138,39.8366528,-105.0372046
1100992,1100992,4,h:11138,39.8366528,-105.0372046
1100992,1100992,4,h:11138,39.8366528,-105.0372046
1014541,1014541,4,h:48643,40.715972,-74.001437
1100992,1100992,4,h:11138,39.8366528,-105.0372046
1243218,1243218,12,h:5222,37.7749295,-122.4194155
1292157,1292157,3,h:4202,30.267153,-97.7430608
1243218,1243218,12,h:88133,37.7749295,-122.4194155
1127840,1127840,12,h:177012,34.9245935,-80.7434019
1030819,1030819,12,h:5222,37.8215929,-121.9999606
1292157,1292157,12,h:5222,30.267153,-97.7430608
1243218,1243218,12,h:819,37.7749295,-122.4194155
1258799,1258799,12,h:13798,47.9128756,-122.0981848
1127466,1127466,12,h:2297,38.1938097,-85.643487
1243218,1243218,12,h:88133,37.7749295,-122.4194155
1292157,1292157,12,h:1629,30.267153,-97.7430608
1243218,1243218,12,h:33275,37.7749295,-122.4194155
1072461,1072461,12,h:56865,34.0522342,-118.2436849
1243218,1243218,12,h:7620,37.7749295,-122.4194155
1072461,1072461,12,h:819,34.0522342,-118.2436849
1041569,1041569,12,h:47021,38.8951118,-77.0363658
1292157,1292157,12,h:32163,30.267153,-97.7430608
1292157,1292157,12,h:5222,30.267153,-97.7430608
1292157,1292157,3,h:7620,30.267153,-97.7430608
1041569,1041569,12,h:2297,38.8951118,-77.0363658
1127840,1127840,12,h:55937,34.9245935,-80.7434019
1127840,1127840,12,h:2297,34.9245935,-80.7434019
1041569,1041569,12,h:13909,38.8951118,-77.0363658
1041569,1041569,12,h:2297,38.8951118,-77.0363658
1127840,1127840,12,h:2297,34.9245935,-80.7434019
1041569,1041569,12,h:13909,38.8951118,-77.0363658
1292157,1292157,12,h:29776,30.267153,-97.7430608
1292157,1292157,3,h:5222,30.267153,-97.7430608
1292157,1292157,12,h:8822,30.267153,-97.7430608
1234885,1234885,12,h:117315,45.6280609,12.374799
1234885,1234885,12,h:5222,45.6280609,12.374799
1127840,1127840,12,h:52301,34.9245935,-80.7434019
1292157,1292157,1,h:37196,30.267153,-97.7430608
1243218,1243218,1,h:17487,37.7749295,-122.4194155
1127840,1127840,1,h:117499,34.9245935,-80.7434019
1292157,1292157,1,h:49342,30.267153,-97.7430608
1030819,1030819,1,h:783,37.8215929,-121.9999606
1227730,1227730,1,h:7491,47.6062095,-122.3320708
1041569,1041569,3,h:13909,38.8951118,-77.0363658
1227730,1227730,1,h:5222,47.6062095,-122.3320708
1234885,1234885,1,h:5222,45.6280609,12.374799
1030819,1030819,1,h:7620,37.8215929,-121.9999606
1030819,1030819,1,h:84899,37.8215929,-121.9999606
1127466,1127466,3,h:8449,38.1938097,-85.643487
1127840,1127840,1,h:7284,34.9245935,-80.7434019
1258799,1258799,1,h:7491,47.9128756,-122.0981848
1127466,1127466,3,h:2297,38.1938097,-85.643487
1258799,1258799,1,h:5222,47.9128756,-122.0981848
1243218,1243218,1,h:5222,37.7749295,-122.4194155
1243218,1243218,1,h:7620,37.7749295,-122.4194155
1072461,1072461,1,h:56865,34.0522342,-118.2436849
1292157,1292157,1,h:68444,30.267153,-97.7430608
1094959,1094959,1,h:2297,33.800745,-84.41052
1094959,1094959,1,h:29488,33.800745,-84.41052
1094959,1094959,1,h:384870,33.800745,-84.41052
1072461,1072461,3,h:455930,34.0522342,-118.2436849
1243218,1243218,1,h:88140,37.7749295,-122.4194155
1258799,1258799,1,h:7491,47.9128756,-122.0981848
1292157,1292157,1,h:37196,30.267153,-97.7430608
1243218,1243218,1,h:7620,37.7749295,-122.4194155
1243218,1243218,1,h:5222,37.7749295,-122.4194155
1094959,1094959,1,h:3104,33.800745,-84.41052
1094959,1094959,1,h:2297,33.800745,-84.41052
1127840,1127840,1,h:15426,34.9245935,-80.7434019
1234885,1234885,1,h:689973,45.6280609,12.374799
1072461,1072461,3,h:108930,34.0522342,-118.2436849
1127466,1127466,1,h:995842,38.1938097,-85.643487
1127466,1127466,1,h:2297,38.1938097,-85.643487
1030819,1030819,3,h:9310,37.8215929,-121.9999606
1072461,1072461,3,h:4432,34.0522342,-118.2436849
1072461,1072461,3,h:4432,34.0522342,-118.2436849
1030819,1030819,3,h:21990,37.8215929,-121.9999606
1072461,1072461,3,h:54710,34.0522342,-118.2436849
1072461,1072461,3,h:239221,34.0522342,-118.2436849
1072461,1072461,3,h:1048144,34.0522342,-118.2436849
1072461,1072461,3,h:62114,34.0522342,-118.2436849
1234885,1234885,3,h:5222,45.6280609,12.374799
1292157,1292157,3,h:9310,30.267153,-97.7430608
1292157,1292157,3,h:5222,30.267153,-97.7430608
1021310,1021310,3,h:4432,42.0411414,-87.6900587
1227730,1227730,3,h:7491,47.6062095,-122.3320708
1030819,1030819,4,h:5222,37.8215929,-121.9999606
1021310,1021310,4,h:54377,42.0411414,-87.6900587
1021310,1021310,4,h:318783,42.0411414,-87.6900587
1041569,1041569,4,h:13909,38.8951118,-77.0363658
1227730,1227730,4,h:7491,47.6062095,-122.3320708
1021310,1021310,4,h:649860,42.0411414,-87.6900587
1021310,1021310,4,h:54665,42.0411414,-87.6900587
1227730,1227730,4,h:5222,47.6062095,-122.3320708
1030819,1030819,4,h:9822,37.8215929,-121.9999606
1021310,1021310,4,h:318783,42.0411414,-87.6900587
1243218,1243218,4,h:87205,37.7749295,-122.4194155
1021310,1021310,4,h:4432,42.0411414,-87.6900587
1258799,1258799,4,h:4432,47.9128756,-122.0981848
1127466,1127466,4,h:4432,38.1938097,-85.643487
1030819,1030819,4,h:11138,37.8215929,-121.9999606
1234949,1234949,12,h:5222,37.629349,-122.400087
1245468,1245468,12,h:5222,37.7749295,-122.4194155
1234949,1234949,12,h:39814,37.629349,-122.400087
1234949,1234949,12,h:49915,37.629349,-122.400087
1346352,1346352,12,h:2964,44.9799654,-93.2638361
1234949,1234949,12,h:12004,37.629349,-122.400087
1245468,1245468,12,h:2964,37.7749295,-122.4194155
1346352,1346352,12,h:11492,44.9799654,-93.2638361
1346352,1346352,12,h:19766,44.9799654,-93.2638361
1225748,1225748,12,h:11195,40.740389,-73.983385
1225748,1225748,12,h:110720,40.740389,-73.983385
1346352,1346352,12,h:59956,44.9799654,-93.2638361
1245468,1245468,12,h:7620,37.7749295,-122.4194155
1245468,1245468,12,h:5222,37.7749295,-122.4194155
1346352,1346352,12,h:2964,44.9799654,-93.2638361
1346352,1346352,12,h:64,44.9799654,-93.2638361
1225748,1225748,12,h:11195,40.740389,-73.983385
1225748,1225748,12,h:7284,40.740389,-73.983385
1245468,1245468,12,h:5222,37.7749295,-122.4194155
1245468,1245468,12,h:7620,37.7749295,-122.4194155
1245468,1245468,12,h:2964,37.7749295,-122.4194155
1234949,1234949,12,h:58368,37.629349,-122.400087
1245468,1245468,12,h:562,37.7749295,-122.4194155
1346352,1346352,12,h:2964,44.9799654,-93.2638361
1245468,1245468,12,h:60,37.7749295,-122.4194155
1245468,1245468,12,h:84899,37.7749295,-122.4194155
1225748,1225748,12,h:9822,40.740389,-73.983385
1234949,1234949,12,h:5222,37.629349,-122.400087
1252085,1252085,12,h:13442,37.3393857,-121.8949555
1101213,1101213,12,h:7284,40.715972,-74.001437
1101213,1101213,12,h:31251,40.715972,-74.001437
1151408,1151408,3,h:431011,33.7222445,-116.3744556
1346352,1346352,1,h:64,44.9799654,-93.2638361
1252085,1252085,1,h:1006490,37.3393857,-121.8949555
