USERID,ITEMID,RATING,LATITUDE,LONGITUDE
12928,h:1631,1,40.48345,-74.441425
233,h:868,1,36.137566,-115.147945
12317,h:1465,1,40.7422,-73.9589
5932,h:32376,1,31.625888,-94.648631
17803,h:566,1,38.921951,-77.042442
10292,h:1,1,37.77895,-122.409502
4209,h:9787,1,-27.743892,-48.508553
658,h:709,1,45.589116,-122.592959
16427,h:1873,1,44.221424,-86.299628
11365,h:2612,1,-6.239197,106.798911
4891,h:3250,1,26.152255,-80.143328
4426,h:168,1,40.750133,-73.987514
2710,h:22864,1,39.356019,-82.976285
9108,h:846,1,40.71446,-73.942603
1376,h:4849,1,34.137992,-118.361521
7816,h:21258,1,52.077157,4.315622
6928,h:4068,1,41.90236,12.478224
8263,h:146,1,40.7236,-73.9886
11381,h:800,1,47.62,-122.314
6247,h:19904,1,41.478342,-87.341754
9448,h:26256,1,40.292531,-83.07566
2599,h:2360,1,34.823858,-82.265546
13126,h:445,1,40.763065,-73.989202
7330,h:1146,1,37.998743,-122.528775
7564,h:1569,1,43.06475,-88.044867
3995,h:26376,1,42.1076,-79.237157
3217,h:141,1,40.722755,-73.987732
4494,h:1015,1,42.365049,-71.10319
3331,h:12188,1,41.855502,12.46911
2177,h:1482,1,37.250261,-121.922504
8137,h:4713,1,33.395254,-111.855534
12723,h:1523,1,43.039528,-76.13091
1068,h:8518,1,44.984622,-93.382072
13448,h:10198,1,21.558786,-158.108026
17728,h:30965,1,40.235392,-76.837573
6310,h:1342,1,3.077911,101.589992
9358,h:14064,1,51.874557,-8.440719
12946,h:40333,1,40.327522,-83.758073
2952,h:1638,1,42.547134,-70.981342
16177,h:5751,1,42.987655,-71.45095
15160,h:36,1,37.621416,-122.384546
713,h:9597,1,32.77942,-97.080097
5768,h:32097,1,39.779055,-89.704735
1988,h:4537,1,55.697077,13.204265
3623,h:26300,1,43.575798,-116.287606
8906,h:280,1,38.556372,-90.405954
10303,h:5986,1,42.046259,-87.679817
9346,h:5046,1,52.499612,-1.852627
14773,h:97,1,40.727287,-73.99964
16461,h:5402,1,-33.962482,18.851005
3062,h:834,1,47.659363,-122.306194
11028,h:15213,1,42.363832,-71.08768
13738,h:865,1,40.753727,-73.992354
5534,h:27407,1,31.983217,-81.17403
14598,h:1,1,37.782027,-122.400775
11827,h:2558,1,30.005969,-95.279318
8327,h:3824,1,28.538611,-81.373056
2026,h:165,1,40.7546,-73.9868
509,h:910,1,41.915413,-87.695588
2237,h:3448,1,45.457301,9.17074
15276,h:319,1,33.432983,-111.903683
6986,h:1872,1,41.90587,-87.671306
9920,h:2360,1,33.968138,-81.234085
16876,h:198,1,33.807862,-117.918969
3129,h:13939,1,44.75532,-85.64293
10891,h:1609,1,40.710667,-74.015896
16144,h:141,1,40.731,-73.9859
11482,h:2976,1,39.33274,-84.211376
13391,h:3717,1,37.139086,-121.625342
8025,h:35723,1,47.642784,-122.187324
11134,h:12463,1,29.811411,-95.39929
2431,h:162,1,40.756961,-73.97198
14617,h:10392,1,51.209516,6.77724
15979,h:1372,1,40.7646,-73.9166
16240,h:1609,1,40.705074,-74.018416
18051,h:6938,1,50.850469,4.348563
15256,h:1981,1,40.922482,-73.109057
9123,h:3544,1,44.975672,-93.273225
2215,h:19,1,37.792541,-122.397374
16074,h:12592,1,33.908613,-84.351821
7978,h:5722,1,33.915929,-84.350397
861,h:7986,1,52.472188,13.319914
133,h:2886,1,33.395585,-86.808294
15133,h:11758,1,29.401837,-98.477127
4180,h:14,1,36.062669,-119.93286
3848,h:156,1,40.741339,-74.003263
12068,h:22202,1,36.201248,-115.133861
612,h:2057,1,37.436218,-122.431426
2576,h:1571,1,43.028268,-87.971447
8947,h:3630,1,54.040109,-1.034913
7755,h:5113,1,33.708052,-84.41996
17141,h:5074,1,-22.89786,-43.181917
10379,h:10262,1,40.756423,-73.967798
3420,h:5865,1,43.182484,-76.087761
14099,h:9376,1,43.064562,-87.884212
1728,h:145,1,40.718282,-74.002619
8656,h:21258,1,52.077157,4.315622
12559,h:7178,1,46.067167,13.229078
8969,h:13583,1,35.8126,-78.5154
204,h:2201,1,40.84113,-73.939846
14593,h:89,1,40.736705,-73.997311
6039,h:19136,1,41.397596,-122.378849
3226,h:3122,1,32.932795,-96.754652
12177,h:5097,1,34.045691,-118.25084
781,h:10784,1,50.637242,-2.468597
17473,h:1271,1,41.894307,12.415903
482,h:7510,1,42.659814,-73.786293
2032,h:1382,1,40.754357,-74.028375
13135,h:282,1,33.435381,-112.003813
9376,h:706,1,45.530662,-122.683956
6072,h:16801,1,-6.992374,110.478033
3989,h:2139,1,33.746664,-84.365143
7222,h:3536,1,41.966881,-87.687419
11431,h:8880,1,30.28851,-81.400826
10689,h:630,1,33.639776,-84.436283
6400,h:7754,1,42.248493,-71.001528
14773,h:149,1,40.726771,-73.99189
10972,h:1242,1,33.983368,-118.447525
16738,h:954,1,28.760088,-81.363566
10738,h:2619,1,40.756868,-73.966253
12572,h:1177,1,39.382028,-77.399633
16024,h:6222,1,37.67306,-97.416352
17565,h:217,1,35.188743,-114.070185
733,h:946,1,49.135953,-122.89059
5744,h:17716,1,41.220336,-111.973516
6053,h:513,1,38.905286,-77.066227
14792,h:3415,1,44.516962,11.354874
17590,h:8048,1,42.29883,-71.422505
1909,h:18955,1,41.686732,-73.894912
6360,h:249,1,43.102538,-77.532679
4700,h:161,1,40.746696,-73.849433
4160,h:260,1,33.999538,-84.547212
7364,h:7136,1,44.818175,-93.33132
8651,h:1028,1,40.822322,-74.159866
14029,h:10918,1,32.979517,-117.085519
10171,h:58,1,34.041457,-118.262625
11695,h:7484,1,38.912783,-77.038193
12716,h:720,1,32.950323,-97.096114
195,h:97,1,40.734039,-73.990667
6568,h:5625,1,29.916998,-90.112335
9624,h:705,1,45.520958,-122.678701
11580,h:23876,1,32.7117,-117.16
10616,h:14,1,38.68063,-121.551965
6124,h:27525,1,-7.098848,-34.844356
12552,h:235,1,33.494596,-111.978235
5005,h:179,1,40.712678,-73.956712
3384,h:1235,1,39.941654,-75.149271
10675,h:35072,1,33.4486,-112.072
13738,h:7262,1,40.407587,-74.062159
13625,h:736,1,42.358292,-71.082778
7462,h:138,1,40.695162,-73.930218
30,h:667,1,39.7564,-104.994
12087,h:91,1,40.737833,-73.995341
17001,h:7136,1,44.853891,-93.244357
12831,h:16505,1,39.041837,-94.591405
13161,h:11976,1,37.550647,-121.961531
16043,h:3413,1,43.796035,11.193695
5024,h:3255,1,45.439553,10.988281
14048,h:11625,1,51.475404,-3.180163
12918,h:8564,1,40.702148,-73.905914
6266,h:23744,1,40.415604,-80.030893
10197,h:693,1,40.691321,-73.993556
9293,h:4063,1,40.818058,14.175725
11477,h:582,1,33.423949,-111.940687
8260,h:2787,1,48.887235,2.343412
5228,h:30864,1,61.144913,-149.890029
9889,h:235,1,33.480306,-111.995574
3294,h:7941,1,33.773981,-84.315211
5860,h:746,1,38.742402,-90.365896
2138,h:161,1,40.750703,-73.845849
11238,h:507,1,34.099792,-118.326668
10930,h:58,1,34.075959,-118.362151
18021,h:12103,1,42.054849,-71.057138
8512,h:18429,1,39.740257,-104.871957
13123,h:528,1,42.364333,-71.060278
2360,h:3122,1,32.868268,-96.748268
16393,h:235,1,33.640971,-112.067277
12918,h:157,1,40.70731,-73.80256
8824,h:36362,1,35.653824,-80.580077
14078,h:10702,1,32.85246,-80.014835
15789,h:1269,1,51.549191,-0.120463
6027,h:887,1,40.60527,-73.998807
7028,h:3128,1,49.284622,-123.110388
14287,h:2158,1,38.580872,-90.409242
1258,h:58,1,33.943823,-118.405323
3491,h:25727,1,40.35741,-111.778909
12559,h:7178,1,46.067178,13.229126
3088,h:6924,1,28.366474,-81.560766
8011,h:162,1,40.755826,-73.974958
1489,h:1029,1,40.831411,-74.137287
1947,h:12068,1,34.14527,-118.2637
11788,h:2544,1,39.960355,-75.153332
2366,h:6912,1,43.198977,13.781193
4724,h:2950,1,42.562263,-83.183863
3935,h:1056,1,32.716598,-117.162405
16596,h:202,1,33.541347,-117.782351
7696,h:24077,1,41.524987,-88.080094
5357,h:3194,1,40.452487,-3.727746
12558,h:7,1,37.782581,-122.388189
2316,h:140,1,40.686449,-73.976924
11028,h:742,1,42.371183,-71.12325
5414,h:5615,1,45.503458,9.158759
618,h:3450,1,45.48488,9.2033
14477,h:30126,1,33.298473,-112.035525
12249,h:954,1,30.17129,-85.749789
2016,h:12856,1,40.442609,-79.94354
348,h:5880,1,43.054612,-75.860639
17412,h:143,1,40.710623,-73.936141
9965,h:21474,1,33.597068,-85.927248
9812,h:16548,1,43.461436,-80.457344
1102,h:187,1,40.768777,-73.961163
18094,h:1387,1,40.7495,-74.0431
4390,h:97,1,40.731729,-73.989177
14732,h:1953,1,40.869189,-73.223485
4960,h:989,1,37.493026,-122.242782
151,h:3125,1,49.282738,-123.079265
13966,h:12875,1,40.750736,-73.9888
6082,h:89,1,40.739633,-74.002258
10969,h:1481,1,34.19655,-118.353264
14875,h:2575,1,47.620426,-122.340926
15789,h:4512,1,51.509998,-0.134025
12803,h:11610,1,40.058706,-74.149559
2657,h:8946,1,-15.870573,-48.066869
172,h:736,1,42.362805,-71.084037
16006,h:2210,1,32.799377,-96.784372
3448,h:88,1,40.725894,-74.003844
399,h:6502,1,41.331505,-72.988574
6331,h:141,1,40.72371,-73.987452
15458,h:1638,1,42.090823,-71.263292
10179,h:159,1,40.72958,-73.958154
9808,h:10467,1,40.984794,-74.137535
6220,h:16770,1,32.954623,-111.759362
408,h:6695,1,36.955431,14.523572
764,h:10631,1,56.111098,47.471728
8227,h:3547,1,41.499157,-81.690191
15202,h:97,1,40.729317,-74.00015
11962,h:1993,1,40.726225,-73.594755
11398,h:8251,1,34.022632,-118.201972
6410,h:982,1,43.652415,-79.379199
3940,h:12428,1,32.74388,-117.160606
8020,h:5761,1,-6.530117,106.827294
10392,h:3461,1,40.687595,-74.000999
15421,h:2824,1,40.798348,-74.253862
8732,h:8105,1,45.533566,-122.935917
8157,h:14,1,34.268909,-118.694364
17511,h:319,1,33.442405,-111.955669
1017,h:12789,1,18.439907,-66.004952
13417,h:12653,1,34.0304,-118.512
14473,h:954,1,30.389476,-86.4255
15973,h:7414,1,29.886167,-90.053533
12351,h:3347,1,40.574297,-73.988683
2629,h:884,1,40.676933,-73.969167
7734,h:7620,1,-7.262778,112.739167
5404,h:8201,1,43.034453,-77.664606
4222,h:6370,1,43.656475,-79.379623
666,h:29,1,37.78252,-122.392465
10336,h:1638,1,41.928791,-70.567539
9141,h:3878,1,29.892455,-97.941466
5846,h:3714,1,38.24862,-122.624087
14163,h:6930,1,41.102894,-73.549169
10260,h:38181,1,42.79928,-83.372927
2116,h:97,1,40.729069,-73.996752
12141,h:12364,1,40.725478,-74.534705
2532,h:5510,1,34.063045,-118.446886
11467,h:1987,1,40.839083,-73.32813
2885,h:11976,1,37.549326,-121.973872
8301,h:706,1,45.524372,-122.683192
1938,h:19113,1,51.483685,5.658876
7422,h:4409,1,40.802451,-73.328692
17391,h:10444,1,36.424948,-82.31785
9814,h:630,1,33.640738,-84.439464
1486,h:2325,1,33.75097,-117.874345
4199,h:6104,1,32.798816,-117.237245
5142,h:15682,1,41.089303,-73.925306
13139,h:10340,1,41.865757,-87.770832
4915,h:846,1,40.704442,-73.990538
870,h:33,1,37.797972,-122.428636
2311,h:373,1,35.925064,-86.86889
15421,h:1048,1,40.955949,-74.229739
16623,h:526,1,38.909986,-77.044508
14378,h:1489,1,37.828329,-122.490486
672,h:4444,1,43.063921,-89.502589
11680,h:337,1,34.077304,-118.410385
5179,h:30731,1,45.680568,12.293775
7281,h:8073,1,53.564604,9.922541
14518,h:6577,1,35.22538,-80.843194
17579,h:156,1,40.745709,-74.008583
2524,h:2512,1,39.9652,-75.1608
3391,h:24267,1,42.357192,13.412897
14635,h:4890,1,52.530022,13.385087
7041,h:391,1,37.388122,-122.060475
12330,h:22326,1,43.052793,-87.893824
2599,h:22456,1,33.799345,-78.743649
5355,h:31185,1,38.254268,-85.710867
13034,h:1470,1,40.721446,-73.997499
3225,h:869,1,36.143461,-115.173655
13336,h:17743,1,40.491033,-3.590957
5239,h:36,1,37.614361,-122.389393
10394,h:2206,1,44.475517,-73.205711
17625,h:89,1,40.7372,-73.9973
15483,h:16,1,37.751314,-122.432984
2467,h:2976,1,41.165582,-80.666596
276,h:4970,1,-7.065455,110.420776
7335,h:8206,1,42.979685,-78.592223
15047,h:1181,1,39.414763,-76.624608
13195,h:1056,1,32.718744,-117.161575
13629,h:30801,1,43.050607,-87.907362
6824,h:33944,1,42.542394,-88.155799
15160,h:19,1,37.788681,-122.413719
5994,h:4018,1,28.049927,-82.451245
17932,h:3102,1,37.653723,-77.615662
14773,h:149,1,40.726771,-73.99189
9801,h:9617,1,40.44057,-79.99799
17154,h:22,1,37.764415,-122.422136
11986,h:2057,1,37.468148,-122.432456
2546,h:445,1,40.765016,-73.9799
4987,h:30227,1,-7.981046,110.714975
13130,h:91,1,40.738592,-73.994405
9812,h:16548,1,43.461436,-80.457344
3536,h:160,1,40.720008,-73.846768
14749,h:2598,1,-7.776324,110.392545
15157,h:3448,1,45.468042,9.176483
12728,h:5177,1,32.810828,-96.94815
13365,h:11103,1,42.082057,-87.982909
9518,h:32372,1,44.646233,-63.714008
10223,h:4713,1,33.414926,-111.870459
11962,h:445,1,40.765278,-73.993889
2504,h:140,1,40.684458,-73.977698
14800,h:102,1,40.645122,-73.783493
11369,h:20134,1,33.998461,-81.218106
17979,h:260,1,32.609276,-83.678398
575,h:756,1,51.471744,-0.459312
7223,h:2689,1,40.871988,-72.80159
17560,h:7954,1,52.366933,4.873065
8083,h:846,1,40.7146,-73.9436
11254,h:2972,1,42.125665,-80.104555
10168,h:88,1,40.721076,-74.001464
13941,h:720,1,32.917062,-97.04464
5895,h:29847,1,51.668361,-0.601433
11098,h:249,1,40.725393,-73.978189
16379,h:7092,1,50.046196,8.568153
9262,h:1375,1,40.841369,-73.881469
12339,h:38222,1,36.954418,-76.251645
15718,h:10377,1,48.84602,2.295775
6983,h:2751,1,-6.171072,106.758713
4768,h:1362,1,40.719485,-74.042702
2459,h:1651,1,40.553418,-74.340671
16810,h:2384,1,41.487646,-82.690539
1927,h:19061,1,29.509473,-98.432279
6773,h:572,1,44.881418,-93.211441
17761,h:257,1,40.740389,-73.983385
1395,h:15716,1,36.034533,-114.973426
6390,h:7253,1,41.86118,-87.659363
7840,h:869,1,36.168488,-115.156939
17724,h:19585,1,-6.226531,106.457054
227,h:1899,1,35.184367,-89.79332
12715,h:630,1,33.639776,-84.436283
11698,h:2325,1,33.713852,-117.920161
17798,h:8052,1,42.3241,-71.2537
4495,h:2619,1,40.7572,-73.9669
5228,h:29918,1,61.127592,-149.865938
9636,h:6122,1,36.01429,-115.119402
6342,h:6585,1,33.91192,-117.886486
16439,h:162,1,40.756626,-73.980294
5288,h:264,1,41.886803,-87.629096
118,h:833,1,47.612666,-122.347667
17666,h:3450,1,45.484067,9.183963
4073,h:3396,1,44.209774,-69.06491
7496,h:20457,1,39.290433,-84.464698
17184,h:529,1,42.363852,-71.055781
13250,h:38222,1,36.954418,-76.251645
14818,h:5046,1,52.481789,-1.906237
49,h:884,1,40.67373,-73.96949
5374,h:672,1,40.075347,-105.207655
10117,h:28968,1,54.900896,-1.394514
5776,h:260,1,33.693634,-84.204213
12181,h:833,1,47.616276,-122.352438
11015,h:38913,1,34.13951,-118.194461
185,h:3604,1,51.403723,-0.150374
12635,h:5751,1,42.900329,-71.44632
9366,h:4018,1,27.979925,-82.534833
4085,h:16146,1,41.50342,-81.621562
16159,h:9414,1,-25.962726,28.121546
15920,h:3367,1,35.005559,-85.215425
2388,h:14695,1,33.009637,-96.946696
7636,h:1222,1,40.715556,-74.009315
5530,h:1954,1,40.763483,-73.406526
15129,h:954,1,28.688028,-81.369188
12366,h:3174,1,41.037053,-74.074899
16339,h:165,1,40.758978,-73.983204
5969,h:152,1,40.781819,-73.917393
15369,h:4600,1,29.740658,-95.463098
5150,h:2320,1,33.997609,-118.421167
7287,h:1508,1,33.718253,-118.00221
11986,h:14,1,37.46927,-122.434719
1739,h:4777,1,40.761132,-73.835236
6760,h:768,1,40.223403,-85.434536
13116,h:3102,1,37.665661,-77.637635
12124,h:18665,1,48.920181,2.228248
17761,h:150,1,40.747227,-73.984291
13174,h:1481,1,34.196308,-118.352314
16811,h:260,1,33.88267,-84.249499
11559,h:142,1,40.719902,-73.988451
2267,h:7043,1,35.578052,-82.578613
8778,h:2323,1,32.712977,-117.160188
395,h:1147,1,40.751459,-73.97609
13643,h:628,1,39.876771,-75.240281
8732,h:790,1,45.525222,-122.814794
3121,h:14908,1,32.365996,-88.670266
11340,h:238,1,33.449492,-112.07176
2847,h:6155,1,39.743194,-104.966213
2953,h:907,1,41.888959,-87.623757
7330,h:14154,1,38.063399,-122.533967
6597,h:141,1,40.72939,-73.988912
1624,h:3882,1,40.786683,-111.982055
16646,h:16759,1,45.060914,7.660399
17772,h:6656,1,38.876325,-77.107991
9382,h:4765,1,40.6553,-73.742956
3376,h:7917,1,33.792736,-84.351962
13003,h:2593,1,-6.21,106.85
2970,h:7612,1,-7.282314,112.779911
5746,h:6195,1,36.850629,-76.052426
1372,h:86,1,36.110247,-115.170708
1728,h:1224,1,40.685101,-73.98475
10976,h:13401,1,41.884813,-71.065748
15198,h:19207,1,42.277222,-83.783333
1687,h:8666,1,51.528257,-0.075765
3241,h:2026,1,38.864494,-77.057248
1471,h:890,1,40.642198,-73.99402
505,h:970,1,42.993144,-78.804649
8437,h:283,1,33.675789,-111.925355
9309,h:86,1,36.1142,-115.164556
1298,h:5046,1,52.458508,-1.949905
10571,h:512,1,38.853344,-77.043536
6086,h:32672,1,-7.403579,109.246107
9766,h:2307,1,34.021086,-118.426853
6615,h:7602,1,40.763365,-74.303691
10265,h:17403,1,40.789225,-73.137073
14873,h:874,1,40.695119,-74.177971
10850,h:1366,1,40.7975,-73.9384
17576,h:20829,1,32.7481,-117.154
17911,h:865,1,40.752585,-73.987915
17131,h:9391,1,25.719556,-80.2774
1260,h:1,1,37.781745,-122.400275
15560,h:23934,1,43.414089,-80.302634
2976,h:23882,1,33.356575,-111.752869
2654,h:18538,1,30.42991,-97.840546
8157,h:9640,1,34.292738,-118.71684
11070,h:20612,1,30.47598,-84.295904
3725,h:10,1,37.757773,-122.408788
5404,h:249,1,42.915473,-77.70896
3335,h:3706,1,39.94494,-75.177378
7706,h:11610,1,40.105297,-74.139633
4390,h:883,1,40.694025,-73.967055
13338,h:40606,1,41.380498,-81.531306
2905,h:5506,1,42.697702,23.329021
9657,h:9947,1,40.704181,-73.741867
12066,h:734,1,42.359924,-71.055696
10816,h:3302,1,25.714211,-80.374857
4827,h:445,1,40.7602,-73.9914
11962,h:445,1,40.769436,-73.989429
77,h:1802,1,47.371227,8.541716
9310,h:10843,1,40.841379,-73.87413
15329,h:502,1,41.862706,-87.623659
6390,h:7253,1,41.860797,-87.659447
2209,h:1,1,37.782177,-122.401277
7394,h:2756,1,44.507497,11.332599
15332,h:10693,1,33.89891,-84.491472
15545,h:10811,1,41.621257,-72.662482
13960,h:12473,1,29.680012,-98.1212
2530,h:2375,1,42.061766,-87.751187
1343,h:156,1,40.741048,-73.994133
15331,h:627,1,39.955205,-75.169579
16740,h:11880,1,38.262552,-85.446436
12674,h:3063,1,29.536574,-98.573475
16302,h:5046,1,52.539493,-1.907113
11978,h:876,1,41.879277,-87.624465
16086,h:721,1,33.019203,-96.715541
15042,h:25924,1,51.285064,5.423057
9123,h:3544,1,44.975672,-93.273225
10930,h:58,1,34.075947,-118.36214
12747,h:32177,1,32.746631,-117.01183
7749,h:735,1,42.358873,-71.066637
4215,h:1008,1,32.710552,-117.155119
3511,h:1216,1,40.677268,-74.006433
6877,h:740,1,42.353043,-71.060801
17124,h:28,1,37.6845,-121.773834
14572,h:249,1,41.993823,-75.160727
6053,h:34,1,37.773437,-122.421606
5697,h:13981,1,40.353978,18.181989
4011,h:14614,1,26.293759,-80.276547
1947,h:507,1,34.10287,-118.32679
5344,h:26045,1,41.956433,-78.655215
7758,h:35367,1,39.340384,-80.020812
8029,h:2427,1,38.114823,-122.220145
16577,h:202,1,33.544585,-117.793722
5995,h:154,1,37.44446,-122.163068
9439,h:13938,1,42.288153,-83.728204
15214,h:151,1,40.674107,-73.950734
11580,h:23876,1,32.7117,-117.16
5054,h:2149,1,33.847073,-84.370794
13347,h:1193,1,39.439566,-76.777186
10017,h:2345,1,33.376598,-86.807602
2504,h:140,1,40.687357,-73.97705
12096,h:1217,1,40.676001,-73.98014
13051,h:2540,1,39.933667,-74.928659
17387,h:2670,1,-23.676118,-46.680688
12390,h:382,1,-6.910694,107.608989
5012,h:9522,1,41.37847,2.153343
16137,h:3170,1,40.951103,-74.078873
7017,h:8973,1,38.653453,-121.269022
1223,h:14,1,37.926846,-122.524192
13817,h:428,1,40.455929,-80.160221
11134,h:5106,1,29.769816,-95.395592
8094,h:11,1,37.764826,-122.419972
14474,h:4970,1,-7.074936,110.408134
13397,h:60,1,37.794016,-122.402351
9786,h:36,1,37.616373,-122.38615
14036,h:753,1,51.512853,-0.125795
16844,h:860,1,40.761187,-74.000216
11639,h:29,1,37.789644,-122.394666
6471,h:428,1,40.532328,-79.964433
4942,h:5339,1,40.216476,-74.009448
7956,h:4393,1,36.035199,-115.029286
11477,h:889,1,40.674477,-73.963419
17986,h:28062,1,33.540402,-86.697274
11714,h:2748,1,-8.637882,115.199695
12187,h:39797,1,0.574229,123.049118
3213,h:1391,1,40.862846,-73.897436
15410,h:9159,1,41.808634,-88.242767
10675,h:35072,1,33.4486,-112.072
5388,h:734,1,42.351893,-71.05656
14032,h:11252,1,48.852337,2.334485
17912,h:4308,1,40.760281,-73.897704
17230,h:1233,1,39.951678,-75.167465
6095,h:7601,1,40.077907,-74.043088
8327,h:8436,1,28.524444,-81.328611
16961,h:3431,1,42.964096,-85.669309
8771,h:672,1,40.013109,-105.277874
14660,h:9716,1,34.004758,-117.651394
2431,h:12817,1,40.709058,-74.016967
13591,h:7513,1,42.743956,-73.918793
14399,h:48,1,37.770259,-122.445173
8162,h:3487,1,39.988889,-105.246874
7648,h:264,1,41.890799,-87.619421
4508,h:28964,1,40.64815,-89.654574
5244,h:3122,1,32.939032,-96.816009
576,h:874,1,40.68987,-74.17821
15621,h:3381,1,41.053081,-73.784345
13174,h:1372,1,40.75652,-73.924082
11897,h:8480,1,42.450853,-76.509433
6439,h:23654,1,38.08377,23.816557
11325,h:14,1,38.488771,-122.448758
17551,h:2275,1,42.045249,-70.193367
967,h:2756,1,44.504135,11.315984
11510,h:3878,1,29.827577,-97.984571
13276,h:892,1,21.279088,-157.831066
7213,h:4,1,37.800052,-122.440014
1528,h:1177,1,39.174222,-76.820054
14074,h:41042,1,51.888019,5.616638
16161,h:8106,1,45.516493,-122.62979
10282,h:6254,1,35.212635,-80.835581
2789,h:4082,1,40.86148,-73.929579
15910,h:40459,1,40.725325,-73.553959
9913,h:6863,1,43.039504,-87.917459
12541,h:5073,1,-19.930502,-43.923847
7659,h:139,1,40.772482,-73.97438
14886,h:11152,1,27.771334,-82.641084
13126,h:1647,1,40.775035,-73.980678
11860,h:1,1,37.776968,-122.40852
4992,h:14088,1,39.758502,-86.146481
252,h:4678,1,59.452027,17.944534
16905,h:7679,1,44.950649,-93.09601
12348,h:371,1,36.148757,-86.803
924,h:12103,1,42.091949,-71.049977
14589,h:41315,1,52.395146,5.311564
12077,h:768,1,39.990213,-86.007676
8140,h:980,1,43.085533,-79.052455
17912,h:97,1,40.732198,-73.988299
12368,h:388,1,30.267528,-97.745367
9431,h:6928,1,41.095377,-73.515678
449,h:2815,1,40.732028,-74.276583
10348,h:102,1,40.645122,-73.783493
16143,h:954,1,28.172982,-82.753728
15348,h:87,1,36.107752,-115.15198
7540,h:34986,1,40.215005,-80.22389
14462,h:5156,1,41.41625,2.187298
17310,h:3439,1,29.425876,-98.497154
1012,h:5050,1,51.573148,-0.260667
17839,h:1303,1,51.514459,-0.126298
6716,h:33765,1,41.727725,-87.881338
15569,h:3507,1,21.315918,-157.874571
3194,h:2751,1,-6.214031,106.73643
10461,h:2976,1,39.241864,-84.293252
4544,h:5050,1,51.563494,-0.280816
17284,h:2428,1,37.396099,-122.033484
2504,h:1224,1,40.684018,-73.984083
13896,h:1152,1,38.626518,-90.194448
11416,h:39241,1,41.716184,-83.623531
8130,h:35854,1,45.572296,-93.21348
14416,h:1129,1,34.089538,-118.344654
8388,h:1341,1,3.157646,101.611401
10521,h:720,1,32.897714,-97.044253
15612,h:10504,1,29.741989,-95.381528
7981,h:2670,1,-23.624223,-46.694729
13488,h:6530,1,3.11011,101.730375
15174,h:179,1,40.712152,-73.95572
2186,h:14,1,39.341023,-120.211024
2576,h:4444,1,43.070067,-89.41304
13331,h:11333,1,47.173416,8.514912
17279,h:20824,1,41.295639,-73.893254
9334,h:2948,1,41.972964,-87.663454
16623,h:2029,1,38.982088,-77.095989
4636,h:843,1,47.443705,-122.302637
369,h:123,1,36.145197,-115.064583
9764,h:2495,1,39.212463,-76.85842
2710,h:22862,1,39.356019,-82.976285
733,h:9384,1,49.13413,-122.887554
18088,h:12925,1,43.671561,-79.300372
16041,h:4530,1,40.722933,-73.994193
2741,h:19193,1,42.399847,-71.125237
9063,h:4650,1,36.383961,-95.139889
11788,h:2544,1,39.96129,-75.154472
6716,h:33765,1,41.727725,-87.881338
193,h:2208,1,32.790159,-96.826172
13647,h:720,1,32.966043,-97.042837
14224,h:13126,1,47.481516,8.696117
12145,h:26996,1,40.35387,-80.05888
11257,h:179,1,40.712332,-73.963066
8128,h:6894,1,43.849243,-70.111601
13091,h:1571,1,43.028268,-87.971094
17802,h:151,1,40.691918,-73.949369
8407,h:1392,1,40.81293,-73.929974
16118,h:5073,1,-19.93721,-43.935012
224,h:147,1,40.782751,-73.952907
10482,h:150,1,40.743624,-73.984669
9447,h:19337,1,25.854906,-80.135195
15878,h:9021,1,37.292228,-121.922587
11555,h:120,1,48.87463,2.309549
2028,h:19737,1,29.989604,-95.669101
7017,h:8973,1,38.653225,-121.269018
9117,h:2071,1,26.11974,-80.131622
687,h:8642,1,35.119265,-89.88532
11481,h:7523,1,45.650168,13.767704
17538,h:12585,1,33.902548,-84.280489
12410,h:2690,1,40.757102,-73.619387
5127,h:2934,1,45.507648,-122.827717
13361,h:40624,1,29.064962,-110.949942
2191,h:143,1,40.714273,-73.937151
12058,h:24199,1,-20.457947,-54.595505
1495,h:1961,1,39.339738,-74.61563
310,h:156,1,40.740708,-74.000181
8108,h:528,1,42.349178,-71.059746
13370,h:159,1,40.728534,-73.948256
11380,h:3150,1,38.672595,-90.404863
6682,h:33546,1,35.609561,-120.677745
15757,h:196,1,33.615102,-117.876332
223,h:19,1,37.78849,-122.402558
5908,h:1629,1,40.625508,-75.402838
869,h:11564,1,52.372126,5.217801
3420,h:5865,1,43.182777,-76.087997
14508,h:41277,1,42.3168,-71.364
8492,h:26703,1,-7.965784,112.626095
9966,h:3451,1,45.491145,9.239224
17576,h:17349,1,32.744503,-117.188132
14298,h:2805,1,25.795447,-80.189018
11040,h:3509,1,21.290353,-157.845605
16861,h:32430,1,36.686937,-79.873547
7267,h:5506,1,42.696855,23.328479
6008,h:1885,1,28.472935,-81.46579
515,h:6676,1,34.062547,-118.354673
276,h:4971,1,-6.989781,110.424829
16454,h:10231,1,45.013203,-93.172982
536,h:156,1,40.746351,-74.000086
14161,h:2527,1,41.075868,-73.469227
7170,h:15473,1,33.452528,-111.989216
9650,h:102,1,40.645904,-73.77261
12788,h:3598,1,52.308964,4.761415
3527,h:29,1,37.787801,-122.403098
12946,h:40333,1,40.328274,-83.757298
8512,h:10164,1,39.717564,-104.820912
