USERID,OBJID,RATING,LATITUDE,LONGITUDE
W2A4vfTSYCgM8tLOq8PWGg,MCnavgaYybuB2-BB-X5v2Q,5,48.7418,9.10057
sD_uLJBHHozK-poMkY2l7w,8olG8J91NG_QU92WHG5QfA,1,36.1191125,-115.2797333
nOr3_aq60yivqgcso_iDMw,aylmrtz1AaFQTeM62cul0Q,3,41.3445591,-81.7365022
PEN-Ttdt8r2MEk6Q5CnYbw,Fka7OT3YPE4mbFpPIwuTLA,4,55.9583851,-3.2095347
842tn3mQ8SdfTWuXBEjNbw,8N8i8n1nEU3o5OAhkh5lvw,4,55.9429289,-3.2849618
aA5DgDHTYyH9HJ2Ahg6IKw,ISFpBeg0Dn8LNjI1r2_-Bw,4,33.6374713784,-112.154392004
_F428gAdyz-jZbq-egclIg,Nqqk6Jr_SuC1LIrFTY3s9Q,1,43.071263,-89.333781
P4GnKHeNskTjjLI1pNj2rw,u2AHaEISducnfcX5sHwOsg,5,48.772975,9.1722847
4UQfst9jve4GCSfWpWn2uA,a27RestEZ8Zq6we07otWvA,1,55.9151635,-3.1495212
5JVY32_bmTBfIGpCCsnAfw,6z3WwQn7ZpFtZqldwK3LTw,5,40.3591945161,-80.0020223237
mdqK00q-7PiClsb-wmzvMw,4Dwgwamq4EyeZPtJMQT5qg,1,41.460016,-81.953291
oEshN5oq98_g23MvEnRc5A,1oVjBJh3fNfy6_MTdP9HXg,3,55.954,-3.18764
qlC607Cyp0Mj91vDFvkp3Q,ICUCAzUZFiWkYs7iCtNCQg,3,35.210756,-80.855838
QJI9OSEn6ujRCtrX06vs1w,g8OnV26ywJlZpezdBnOWUQ,4,36.144667,-115.239955
8Gn52HDDe_aYUN2lYHLQWQ,TGgdyq2NqgDF-APuMXxU0w,3,40.3194221,-79.6835899
K3bzEv1h7CP-B92bNPhFUA,Ge1JTxN0ytKncaoUsiUoSw,3,43.648715,-79.378109
dGUOe2TBchiGvU1BNkmTog,cH6cRYxSC6XwYaqeMmWCoQ,4,35.1719151,-80.7569853
xLoEhU6zvFzcc0erH7gfyg,9a9xBjlW2RxKxD9RMgmcuQ,1,36.1615403,-115.2911213
ewLhZnUA3QfedKtvJzCVEw,0CZ4opKkec9yAS8qmXoWdA,3,33.6986712,-112.1013815
4-Oh0TN8-b9gj12_VUZmAw,fzRxHv7XnnDqTmX25tVbJg,4,35.152861,-80.8398047
C349hhMXsGVdxk6u-xf6GQ,5gC3o2QHCTsowiVrIk7G9g,4,36.101344887,-114.930145741
S10Q9h_W-MKyog8IdcCNCQ,dOKk_X3mLpOkDn051v3xUA,3,43.6482126,-79.3890949
uZtSv8Rgi4-0BBvz4YbH9Q,EuBebNGVE2pY4HTh5oEtew,4,48.72344,9.35476
Ra7HvJ421CV_uYJFfgVPbQ,GETVAz5SCk8rFziexV54Aw,4,33.4749764662,-111.92538701
eAQq7dUH0H9q1aAQ0pqJoA,-XbRzSwHcaM5MV7r0nB0SQ,3,43.0748889,-89.3968445
hy4uEHgITEfzxrXzyDhCRg,THYoAQJfWtALl0hADDpYlg,5,41.495834,-81.721287
gS4QCL6j_umAyfJXBGAZJQ,O5vhV8rQi8Vr4TY4vKHsKA,5,43.6539846,-79.4250379
SxV1Jq7UANuSYpn42JXvOA,ctW7CyEghLR2yMJGubep9A,2,55.9423666,-3.1840752
P9yweXls2Pg-EMipYr45XA,DkarwsWldPJ9ZPLV_fFTnA,5,36.137758563,-115.067027476
z6gseuVl0cR7tRLQa_DXuQ,XkQkQxePXFX9mrGHTafbug,3,43.8144033421,-79.3237335929
dnKMH6d2xOBp08lVr9aV5A,LxVXWgWZNhiRjsXTsPIy4w,5,43.6374814124,-79.6915986272
htzxDWzRt4Xd7UGy4t0yAw,TAdu9UPhcRB1gxw1nF7gqA,4,35.315937,-80.740463
5aPp3PnDs50CfWMapd7yEg,eDlgbI0Qg_mmI-Osvci0gw,3,33.61648,-111.9264151
u0LXt3Uea_GidxRW1xcsfg,ByLGceeU4oxmwUDxexYrQw,1,43.6728666,-79.3959068
X5AkgLOsDySVmIb69gp7Rg,esBRj9uPRzwxaW4Lz1XGLA,4,36.1193098,-115.1717702
GZ4tNqBOZnj0YYULdvThkg,nTjL4GdoU9gHFFPFBndZbw,4,55.948503332,-3.1941775943
XWXHE-0VRDzQIdEeMsY56Q,MK8hA4-rSqfDWAxY-xEI3Q,2,41.4789363,-81.7404134
xDl9ZF3SckkZde_48W6WeA,0ZSKtN2rR-UkxV5AgenRng,5,35.2369024825,-81.0147950354
XNSyl47aXuPsvC5zXm5uhw,PGzprYh4koGuKUH_jJa2oA,2,33.571608,-112.081336
D4Yywoe-WrRw-evn48vWng,JyxHvtj-syke7m9rbza7mA,5,36.0950586541,-115.208877933
Aqlu39fYy9g9TzDQHKk6Gg,Mv3YLMYrLpSctyamrQCdQw,3,55.9530485,-3.2013999
k4M43lXJuQMpQW65DTqzIQ,1BrIPwRhJHOp6yBwjoRtgg,2,36.195612,-115.258259
O_8C3TTleGn4pqXJkBr-yw,1WBVqmo7tgF0z0eGf4fPhQ,5,36.1969444,-115.2621175
qao1pgmzdo2gfRbgwdipwA,DR30lzIHVTF6xhyMI-3IlQ,4,36.154233,-115.160753
PQq5JGWvr0u_IKDXZyDAgA,6ioGGhiSRG0T-Z7NvJ-sXA,3,55.9427364,-3.1826006
Fr6nMhzpaaicLsx_ZBczgg,ODTI9W7fHMKNWZ3g8VcFUg,5,40.428215,-79.973327
tjTrsF-CpDnTcclX-3sCTw,s2VCc-MhUURSn1tWBPVunA,3,43.648234,-79.379523
ocB1WhramMTkICc5sZ1bUQ,DgZ-pZUo3drzpiCDlDr9IQ,4,33.4133505,-111.8759922
Kj9cFO70zZOQorN0mgeLWA,JQSf-KTlbTfnkaR1-LFnJg,4,43.7363754279,-79.344291687
bE7Yd0jI_P6g27MWEKKalA,KtYQmoCsq_QyqbdwoJoz0g,4,43.6884842,-79.393781
Q6Dcxo3_lNCzkqK7J3FL7A,WnwfAkmIWQTZ1d5SAmORKg,3,33.4467101,-112.0927746
Reuq65EOFI938Yg8xgff9g,JpxjQWZbmjWlgAeMSVNGBA,3,35.153565,-80.834575
r_ugBZeH-aXRZK-m-Ebk3w,B7NHWdkt4oFlbCuPl92Lqg,5,55.973849936,-3.1671437
ps2-0ocVddkB91bPKB5hCQ,_mP3joVxUnr1sCMvoNNkig,5,33.327009,-111.99823
t6EA5Nan-GsiattaFnnv9w,7wD1o1dIxUPmquqpNHFFWw,3,45.4977296,-73.6252734
DK57YibC5ShBmqQl97CKog,DLv9d4CVzk8gPKSAEKpTSw,5,33.3485992,-111.9096219
oRtFHQya_MgpWjlLIRjM1w,b4Hi1RvWgRmYi9ynrCESPA,4,45.5244785,-73.6045306
R9TIWPBlMuzzWgYXZBnAlg,HD4JDFoc_htq5VYESJT8gw,4,36.1253148,-115.2463595
124BuioLMn5E3NUF2oAklw,Vstp2wIcpUCMw4TOgKUtTA,5,48.7749,9.15589
NeJLklFT4Ohig0uW9719bw,F6rZDgYtqfjs9sQC6bv81w,4,33.4808928,-112.0177308
E-rm5ng9XW5J3siZzBtHLw,bnXypAZTHfUNL_r9Wmg-6w,4,43.6777571,-79.3494608
7hElQBiE_x2HZk6yJMVgNg,_QZz6uVd43G3V2QqE5RIHw,5,45.533818,-73.5837557
tCbEkK11lnqeaNVkhlurrQ,rubckw-nGtSDdhUiz7gOXQ,5,33.6243669,-111.9255069
ZW-XoteNlRuuK-19q1spmw,rXUZNVlpWMV5ORDDSguOEQ,5,35.443879,-80.8724469
py5NxUH16FJuxLeuNrWI2A,jQCKfXtCNwqtAG_Fs6Owsg,1,48.7797022886,9.1783890836
P-xsjCQaYzQSsluspHdPPA,FhidBdaFRAAnUADoZthx8w,5,48.9213585983,9.1507248317
dSugqWA9pe1tsjASYKSJDQ,-BS5c6tvU9gc3JAwopiXtA,4,36.1697096,-115.1236952
j6Kv_wLQzZMWobLIyijX3A,TbjAR4JMgBuPXiMUKsO9RQ,4,43.828703,-79.306172
87m8xE6a7wv6JuP_cIKVmA,sge6ryq8tynvRyVirGCnsw,1,45.5229625,-73.6062079
voXU5A3FfOcXZ2VNsJ0q4w,gG9z6zr_49LocyCTvSFg0w,4,35.241145,-80.812057
Isf8G6HPbNqEisKDjmUlbw,SXc-9ylzQmz_fUAXiQgUOA,1,33.3050816822,-111.741117244
fSU--wnaY2D0nWPJyvN8pg,NYf9TKBKPpa1wkA_uwIlfg,5,43.0832527245,-89.3643164635
wc4XAA5pC3b1UgooSypHwA,MIVw2q74xy140VpbR8jBWg,4,36.175,-115.136389
hhQUVO2AqBdSeQcPo19Bsw,vhDnsz7Tzopg9WkN0shtZQ,5,35.217016,-80.856804
veqfgg2AkKs_L70fx1Quag,KqtmbsZUDNNspTp1Yn2Mtw,4,43.8218276,-79.3264427
Cy1PV2TdYeDFA16mUOlr3Q,AOxSO3mLu7ldKEmHKqLujw,4,55.9367431,-3.2071828
6Y-l3x4LpUNhTBVMTFmTmA,WtnboaXtyJQbeEdfjeyecQ,5,36.0173583,-115.0557219
BWFF5dX7oE5F-IB8hc36Kg,BHWIl_wI7P58JrODocBjkg,5,40.4602716,-79.9251042
CxDOIDnH8gp9KXzpBHJYXw,78qDAXntkxbmbiMdfbUJiw,3,43.7780962,-79.246548
fKi8ZF3xpJJkgSusRubeMA,-MrdulCU49tViQRwdZxi2w,4,55.9492501,-3.1859855
cek_1lxcWUmOkVBtYMbQ-w,o80p16nM5CWbl22JP1nB-w,5,40.1105839,-88.2070866
AlXx0P-OhUylep0jNi773g,1NyHpXJqSLHnvDCOW0nJDg,2,43.6478918,-79.3900614
mvq6mTZBd3mdDg_bZRWiuQ,QiWwJiV27YFscyJAkAyrtw,3,33.5028371,-111.9294198
wt5lSN_WOH27d98bVMTG5Q,3_QNAH8yVzY0sBPftWyNhQ,4,36.1270336,-115.2096821
yzwOcVyWuXQpmDlPXWw0Mw,IcB2vuSgA6dilrcBk-G56w,4,43.7904926,-79.4184408
tCbEkK11lnqeaNVkhlurrQ,lqpb5BLZ1_q4dl7710b1-Q,4,33.5088741923,-112.047742009
SrF972IxsELYQ3eaWB5X4A,0HwrX6P6lh92F0f-A_QzjA,3,33.5095991,-112.0260037
vGkha82V8Y9fog6iddlTQA,-K3kqmykKlhlB4arCsLHOw,2,33.640223,-112.004267
TBEiWGQoVXCq5sYuOzeBkw,YGp1TE9uZ5oKt-HKqWJLDw,5,36.1007413,-115.1281842
NgBYSAf3BQUX0Mwj0Y_vjQ,hWDTAVDMbM-J3TB3P190Ag,5,35.3029425,-80.746597
XZuoY_qMJNXgjz6wVtmW4g,NdvUzwz3jAM7Hao_UPMu6g,1,43.6576683,-79.3996063
EHN4rgxDzw8Mn8wYMkadVQ,LLNmo66wO1xoi-yma1HybA,3,55.9432066,-3.2078002
SlgpAnj2gQd44EM_Uq6DkQ,WKK4pVmSvlZu-oUT63fwNQ,3,35.1396905,-80.9352075
oLLYmkej2TMHaTbudug5eA,N-FKBizx_wu3L8mvDPfYGw,2,43.6651601,-79.3847901
PS57qKDqNUlsLlsOxF00qg,T2jKa-mP-zLjKX6oYRaU5Q,3,43.8503783,-79.3564004
sa5zd7bwBQzajQB48Y9SUw,JyxHvtj-syke7m9rbza7mA,2,36.0950586541,-115.208877933
EdDmKiz6V89g6Dws9I4AKA,87I8ba2FKYKeXyAhiC6cLg,3,43.6485203,-79.3979855
s9kcnW12feAGiubcUnREsw,_9ivE0h8DdfEWqdSL8JU6g,1,41.5795482,-81.550121
RvXTDScB01DbDaV7XOuE-w,pqA05iS3QlpEVQlnECcSwQ,4,55.9459962,-3.2052999
Njp_E7CAYk-lpU2U_U6Rrw,_vEYHILSLy9MJsUBlhoLeA,5,48.7715,9.15934
UvIb5v3biEgcxWKnxf0ocg,SiprOHcryp8bXkCEoI2Cxg,5,55.94622,-3.190713
R1PCyy2n0NLWr1NlTz4fmQ,jaou3iz6I4KslA65YtwQWQ,1,43.6609516,-79.3411133
zyFN0KU7Y9MfTZIROrsKhA,esBRj9uPRzwxaW4Lz1XGLA,3,36.1193098,-115.1717702
ySM2hhVvRKlEfgw9480yng,1oVjBJh3fNfy6_MTdP9HXg,3,55.954,-3.18764
EMZFaRIqAzSftAYXgdLqkg,juOrw0UPE1Irf_P-W82ngA,3,41.4052065,-81.8025134
BksOTAAVW_svKb5eDOw1Ow,vOyZkFAknjVg-Fwye3TKaQ,5,33.639825,-112.2208707
UYcmGbelzRa0Q6JqzLoguw,_JbuDLG7SFEtiCVDT1M0CQ,2,36.1609889,-115.3335538
rl4hqDnywPJDCK4wfbXMzg,nTjL4GdoU9gHFFPFBndZbw,1,55.948503332,-3.1941775943
bLNhF5cDTczxLi0ydufzqw,kQVr4jgxgPspXA9oWO5gtw,4,43.6694004586,-79.412548542
maNqvMlt0oZ66tWVADPX1A,7BsdthkYwRmJpUX7huwhHA,5,43.657285,-79.448031
2fyQJjfUqVHganmu2V6ZZg,3gQ7zQgizLnYDUti91k_dw,5,45.5238193,-73.5828733
hv3hpcM2XMbZdYN3VQLmhg,1cRvhC7shC6UneMqRYm4yg,5,45.4995742,-73.555701
xGI-eYLBRkTcrZZGHmpdFA,vhIJ91MDgUuk4Cr9Kpj1Nw,4,33.423975,-111.940351
sEx1Ua3yNjxBdJ_vJ9amfA,2OJrznHaA4Gz_KYbQnAuzQ,4,36.1254066954,-115.195941391
p_azadim_uWFOXAhhKB3ag,vTHTpEs9wtJiRe5MnTq1wg,5,33.629192,-111.889479
mu4XvWvJOb3XpG1C_CHCWA,PFmB_iraAbTN9XMka7soqQ,5,36.0790019,-115.2421993
yP9UmCxs1PSqljLfpR9R5g,1yWINuTOUBQj8ELqRNDOWA,5,36.1265013,-115.1912003
w3UMfW-XuIyKkgXEvK8N8g,oudIKQI8HjqJqiF9pnMmQw,4,36.0601168268,-115.045728142
SB6WZI5iCB4zjXjDED01kA,7Dk6AeVwPGLNDTHpa8TxuA,5,36.1087848,-115.1370794
1mLyt-XSTwU5gUJWkCQ9fA,hrhtWc8UcoZqYr2d7YPgEA,2,36.0993783,-115.1710285
S-o3iFv-AFdgE4FXNMJ1Kw,_7hhpjQHxjPi0gNzzMmO6g,2,33.3936908,-112.0732157
4KbUaerUBoiUwZGMHKVFxQ,GTwQgfi8DN23D9fMURYUdw,4,43.763983,-79.41138
p_azadim_uWFOXAhhKB3ag,NHeHrFIihjjhm4Uq9bSApg,4,33.5083316,-112.0565795
XXKjsdglgwSs9kWtK6ZWUQ,3SmxXQy-Mm0XOryH0dyHoQ,4,36.1362575,-115.1512526
Od_UDhrdnmrtNfWI-3m9qw,47RQzVKfSTJYCEqRj399Iw,2,43.6616868,-79.3858282
DOajn8AtMjNtCZ87YoIlwA,R06MTQpLNdsnr5wrCkMXfQ,3,40.4435521,-80.0022028
dnUa4GdkaPG95D9gyPfBRQ,y5lTP-VEkT7feZmGxNxO9w,5,36.011914942,-115.15349295
Oq8KlrcNg1mAWymZJYX_Zw,2NBCBWZNH23vjxDx-ptg8Q,4,55.9409837,-3.3118152
4bxhIKz9ePWqD93UkEjnbg,ztOM7xebpPl7OUgOELEqKg,4,33.6539866,-112.1014989
oXvYpri1ofscaiEqmCjknA,moZAQFO776KIBe38WjiTJw,3,43.8487668501,-79.3486479297
KtIh1kjkVESCqd2CCsQnhA,Qg9L37JCd-PkcWMj9VAWmw,4,36.1242528,-115.1684761
mJJj_SZff6MEWG5Vx1r8Bg,MHwbovLJ6GucL0Ku1ONdaQ,3,55.9467059,-3.2064841
ef8RAEUmd82FrI70oCqM8A,N5B7OBTyNGgwU_Y2fwNcyw,5,33.4558428373,-112.07352551
J9incfcELJH0S_DPgOLuFA,iFrOVn0-f9VlYRMaRwBNRw,3,43.7072315,-79.397072
miYadhpWV81SXUEae3LX_A,-g6LrU8kBsLrFS5nKQgc5w,4,33.4113567,-111.6858362
fmVoOdPzUWfzekU01dSI5A,2dj-zgPDa_pmA2QO2TLyxg,5,48.75727,9.17074
fmzIm7RxEdii5Jz44PtO7g,GkYPYQC_H_gKWsalG7dk8A,3,40.4460837,-79.954647
IDVX4Is4CanREchBmpFXoA,50Anorn0DJXFhBr9a9_gHQ,4,43.0765783098,-89.3994861824
AnYuEz1BGwCr8eRHI5O9Pw,-Fq75GKdSKwhTVISzyc6rw,5,43.6789975,-79.3442872
vQnR9L9HILjw4PgWB8q1cQ,G6txhXYJEuC9Es-4ljOOuQ,4,55.9497989,-3.1887087
T6oVP03IC8j3sEVm1_Q3JQ,22nYDauEwqz0HhFMIvtFBg,3,55.9460162,-3.2057854
7cEi0HM5PYztpGTr0V6oIg,1aliEQ0L2uh2SUN6GQVJ0Q,5,48.7719111,9.1762061
XTMm0nAf5Ds2W4tB0s0g-Q,0qsarzXaZau8REdE0rToxA,5,41.4769930169,-81.7882587118
N044aCKJv3G5WuvwT5AJcA,ByF6BhEWd8if3hiNM-BU9w,4,36.1407035,-115.1823137
JDW7cI1wPCC_pv_Q1hAqkQ,dygRCQs457VLQzygnwfjYw,5,48.772838824,9.1766796548
FVeD1j9SeczVz-jZyPxBJg,hrhtWc8UcoZqYr2d7YPgEA,4,36.0993783,-115.1710285
hZfzVrhsCQ9JDAb2jYoJNQ,ImU8asw-7e_9sZoDc2lzXA,1,36.2026616,-115.2436227
zFCuveEe6M-ijY1iy23IJg,VSNUFYBQ_wOFmRXZ8SeQ4w,4,40.4523578,-79.9820206
7cEi0HM5PYztpGTr0V6oIg,diPDgtbg6-8quuQtek30Pw,3,48.7309217,9.1107491
FSw3Kk2Ssn6vUe9asc5vsA,01fuY2NNscttoTxOYbuZXw,5,35.229054,-80.8673698
VYXa-WYWq8FaIUk_z1yj4A,smQtQxd0ESKvx3pFQksdWA,3,45.5234834,-73.5937296
g8j2ci2FcvmocszcO6ypNw,gG9z6zr_49LocyCTvSFg0w,3,35.241145,-80.812057
xGBe_B7xxPpbW3CSCaiPLw,NYf9TKBKPpa1wkA_uwIlfg,5,43.0832527245,-89.3643164635
77f6n7kIjvwAPZJFDXZcDg,czbRgBI2_JTgnRbgZoNfRA,4,55.9475172,-3.1969975
ejzv7hv_O1YxCJOHDC6AJw,2s2ww6WaulfOEI16s1uyDg,5,36.1145216983,-115.281079035
T3p9EIkwmsdlcX5Voi9XFQ,w_UCGMgok7N9p0XdYBx1VQ,2,40.440287,-80.002585
L3kgTysYuNKMtGPBZiP_bA,B2TJtpXb58m_1pxelgZcog,5,55.9750792,-3.1711541
BQ2JjOFygH7pp6DW5yxTUw,X2wWU9eZbt-ceLtEdkhB9g,5,40.4853215,-79.9259447
Oay68SoCl5BcM4XAbt47zw,aPTUGFwweDjSO_O3B0CJEQ,5,33.506051,-112.0742441
WOfakw1YXmtYcuaep0NcYQ,KfiSiJZ73oO0TyJSsu851g,4,41.4873369,-81.594175
nOr3_aq60yivqgcso_iDMw,GDflEuJRmQwUha0vuGJJiQ,3,41.4810942,-81.8279121
m7z-tX6XDZ27xGhGjnI21w,9EWqMUCkQNfRUELiIEA8Iw,4,43.7692924,-79.3886264
NPu6J2FVWP9uvw7X1GA9Pw,sQFpfRs1Flcw3evCdI2wpA,4,43.6554287,-79.3801637
lhWPrEBzorygXA4TpimQ3g,_TOO-SSzpNhn8B6nGFyFcw,3,35.23918,-80.8456634
bPMlWFFsAfYcosQz1WYaaw,lv_ngvbgwcP5pd2hauMOTw,2,43.0354313,-89.444136
BSJDp9-kCmV4tVtYMJyhGw,ZLuWpmvO41w2bSwufgfUlQ,4,33.4945672,-111.9222222
NfU0zDaTMEQ4-X9dbQWd9A,xezyjF7ddLjqNjG5sp3AzA,5,41.4873081,-81.7667058
3xVRC3eeNCNv9gx3epK0EA,vnIdWzIB2W4j9cDcd6tHAQ,3,43.6655613,-79.4642444
DBm03EUUIFGOqB_CmWp9FA,pRmb8_tAP5y4YPt_viL07g,3,36.1577579052,-115.288262449
HCrzNcdX-yI2yifC-PHxoA,5umxj22MPoFPskqPlY9pdA,1,41.4593027,-81.9535353
z97apzYAjXI-592ONz7b6w,C4FAwZsdZeNK_x8qheRLRg,5,43.4482485,-79.6889186
5dPJeChKugxu2AIMHOXF1Q,lS2mvK_2XQ3CifYD9GBuCg,5,48.7733559,9.155089
SSND0Kb6qB-xmezVedCE_g,SWjKi3VJzq72d277NLSDCA,3,36.170055,-115.140844
hbapKIUn5fxSmsqATcMo7Q,LhsdQYqWqi0wJSJXJllELA,5,55.9419569,-3.1791181
135DbbQnr3BEkQbBzZ9T1A,iK_3WktnHa_YlbWdA0Axkw,2,40.4366464,-79.9546926
eBVFtdxqTGdogezZ98HUsQ,AEVNOYRr8ZsG1bj3NuEKgA,4,55.9513848985,-3.2100385894
Yp7_GeD6KTRoo4Nteqv4SA,RyZX3KuweRwD0JP942zmOw,4,43.6697101,-79.3912183
wHAxtj5Gbk9xywIJRrzcKQ,OMemu0U45_lEHmJ0l6AwOg,4,33.7306843,-112.1206413
qGDIsH6b4GTo37krG8ZfzQ,d4nPmQ0tlv9fWT-mU_qpPg,1,41.508652,-81.580318
Yjer78RnYr7OCzirgdcOaw,NbkMeO0_nYIiXJX76ojmcg,5,55.9541246,-3.1989846
13URNpJQPWwXehKYaEvLkA,VGxJbglGlx-a7Gdc55Q6jQ,3,40.3899009,-80.0406617
fdwVdy6TuY1kjYeEPMZKVw,anNJCzaHEGruOM9txX1SFQ,3,33.5336181,-111.9648536
ugNQV0isqQSAuuGzoK87sQ,R-McIj4Psxl1VlEacsXeRg,5,36.1803,-115.3239
zsna_iioQVRKVNn3NLUjMA,5cGSkfEc9FbFltBpioRF0g,3,43.8223301102,-79.3516001228
6w6pXL1N1q9RkmG6b4Su6g,pRmb8_tAP5y4YPt_viL07g,4,36.1577579052,-115.288262449
oqptcZGSPxribe0W8Y2CKA,fraP_njILm33aaRExTVW-w,5,55.9534849,-3.2006938
oNQI-ZQnalRlLyZxKkJ08A,HE23DlZWAO_JF1VIHA60TQ,5,43.0761127933,-89.3844732642
CaeLvxrl87_j6KAfhvRMnA,8C3nXIFqwfp9XvdWHIzTsw,3,43.6606509,-79.3605635
3o0ZG12BbHBn8UeT3NUxAw,0qsarzXaZau8REdE0rToxA,3,41.4769930169,-81.7882587118
ShPNNs-sbMvrjTT0BuPvcA,ky5L-EfUwU9chSPcIeXM5w,4,36.0414027704,-114.981148299
ej9YXtoaaF-gbSVyiLTcxw,Trbt0Ex85yvwT8DHoEFCvg,4,36.108854,-115.170512
vW1kHIcXk8ZWIlkXj9qKIg,5q6Xh-UcJa78bp6dzyaE7w,3,35.2026242,-80.8444191
LVM9xzuLTkQCOCvJRxMhgg,CSy5jPQxa-H2Zq4Rm4OEnA,1,48.8106897,9.1638432
65yB0ydGXOZ_-T6J_GbKfw,TRxDx0JhUX49iL-QUHEm0A,3,43.6618632,-79.3833046
A-IkCqnYosZa49XD9qiSww,098OQUl2watF1wQ4sZ_Vjw,3,43.9018956,-79.3957082
Ytjon2aVUm09CMdfGJxZYg,FIbbGwPNHxXGWSujCnCcCg,5,41.4302431776,-81.6595745087
DprJbp9xeq1fSkSQI5S5LA,S9Ww82qYxi8agdSAVWF8YA,5,55.9378464,-3.1780829
SxV1Jq7UANuSYpn42JXvOA,eMVMgy_GWkAUT5JjFkJFkw,5,55.9475172,-3.1969975
9lKCs1d4AE5eOmtIpuviAA,JOxI8OVr1ArNV5CAzKIZAA,5,33.3362723,-111.8219235
SDAjElWg3R5x8AGo5guKRA,6giL3lw2dj7zPAEeuHmGnw,4,43.6404077923,-79.5380330086
rzatTfGhdFwgyfAP9yhPLg,_7qqB7K-Cd2vhb3NEUcdtw,2,36.1144544,-115.0917302
YUzqKt7hmG5BkRykHeZ0gg,A0X1baHPgw9IiBRivu0G9g,4,36.1575911274,-115.285657683
Yej5B4nd8PqpHMQcmCTDrg,8R_oemw4rNjJL6sd40O_oQ,4,33.495514,-111.979848
jOX6aVwI9sA-sQFWBZSsFw,oi3FWENKZ5y_bDCpEb8yOw,4,36.1265763848,-115.166935203
2-EvmyN8yZ5MYlc_G5CrGQ,g8OnV26ywJlZpezdBnOWUQ,5,36.144667,-115.239955
NczSmRSRdTsI8fQyojdZrw,ArVI5W62YpMxjTL0cyz6MQ,2,43.8486332,-79.4581917
ldqh2aWLTW6D2RHDCj_2TA,1yWINuTOUBQj8ELqRNDOWA,4,36.1265013,-115.1912003
9VSF4TdGoqX69qWTMuKwaA,-zRDLAmg2h9uKpNY0OYdVQ,2,33.65596,-112.098494
RM_KDxowJ7uy7avXfOOsTg,UAExsecsV2DeSa0cArGddQ,5,33.5028371,-111.9294198
65yB0ydGXOZ_-T6J_GbKfw,PURgPku_Tv6hmAEI0z5X2Q,3,43.6505341,-79.5803571
uPBdIJW1GrqBZ851BE_OZA,ICUCAzUZFiWkYs7iCtNCQg,1,35.210756,-80.855838
YDx_hrAjnVhtaJhbQY_XJg,NYf9TKBKPpa1wkA_uwIlfg,4,43.0832527245,-89.3643164635
ZOgKV4SUMUElh-MjU-daog,7UCAuWa19aKxASVvo3P0CA,4,48.7739,9.16765
lOZKlSyQa-jSv4HZ66okGg,6lcRVoeg4hiy52_sj3H4HA,4,55.9396812,-3.1800832
PGSGqd11WmtNNnujAdZ0AQ,FG3ja8Wz_ukRkTL-seRBFg,4,43.6728809,-79.3889885
kb36ZHxGLdPU5p63Mj5u4w,w2tr0PA0b3tg8pId0kjM-A,4,40.438345,-79.921365
CMdFQ0y0zvzBS2x6tjZcWA,YavRvjbLsvh4DYDJPAfJIA,4,36.0253639,-115.1189835
O3pSxv1SyHpY4qi4Q16KzA,QPfp7CbKXZOMVULC9bq52A,3,43.6573548711,-79.3833661079
cuHp8luhexZ8XP97885d8g,rVzosqfZxSLee9tV-WW6MA,2,35.1731719,-80.8477863
N7E-CfqdME28dakWdEKNvw,3iMCCXUD2I7xs_VFp2_mMQ,5,33.3197244,-111.8901747
2VABkVdFhHGMo7wAqfofGA,PSUOncuqfqHulYj_fusthw,4,36.0359796,-115.2430027
vvQhikDPjAzHfSLVgnFkPQ,MKRiOxFtK0KKQHVOzvxahg,3,55.9623708879,-3.1970812588
eA8WqJj_15lWURDwE6DsKQ,CX_H7AKaVrEtcZAxOvvklA,4,33.3016651,-111.8980181
gyDhEenNaue5yyiC0ppsqg,HUKSww1V_p1y29_GODgc9g,3,43.7643415,-79.4109527
yrGIgk5eaWy-eewLNv4KHQ,D4x9peZuBkps6j6T2WRpDA,5,33.6195142862,-111.874248405
_7PfR6Tvh2xTbiVi1GELoQ,f4kNNLU_0q_2J711jCN7dA,3,36.1136516,-115.1383819
mkRI07cv5f1gObpkSiPwZA,eG1qXGgn0g9clJsfT054Eg,5,33.6357413094,-111.922389613
TsBUWbhRhuiEMXb56kL0Cg,NtpdFakRhkqtQ85PIraSJA,4,40.428216,-79.975832
o68A_3bAJTge-ioGXHdxKA,KNn7TUf3rf_DfCYYrHv7tQ,2,36.0560397,-115.0563054
JVJOfFqPmZEvkRznzF8w-w,NtpdFakRhkqtQ85PIraSJA,3,40.428216,-79.975832
LaO4FZ2yPbqRjlv6QoaUJQ,XcricTBH9J2_2DpkYVGaCw,2,43.648316,-79.3941694
-usD3zS4GcAnipGLLpBS-g,Y6ExNMzo2iU0-bVPrZDrWw,3,33.551075859,-112.185570731
tz3FeJiWavlx6N9sMjIsXA,THadh2gExZ0AxzcLJbJf9g,3,36.01212,-115.153241
Cy1PV2TdYeDFA16mUOlr3Q,i-_i9uffe-1gdVt0l1xUKA,3,55.9588436,-3.1903553
iAevEfcmtCr2cpd6IRqnTA,0QHOkwMc74T35Br83SDizA,5,36.1218076,-115.3143035
SR2dKzFAZLc3I3kxXA6s3w,xtUTw9M21mIfmpIQfBGgjA,5,43.5993382743,-79.7132416073
